ID_Moteur,Type_Moteur,Spécifications,ID_Usine,Localisation_Usine,Date_Début_Fabrication,Incidents_Fabrication,Durée_Fabrication,Date_Fin_Fabrication,Coût_Fabrication,Contrôles_Qualité_Passés,Mode_Expédition,Délai_Livraison,Coût_Expédition,Demande_Client,Capacité_Production_Usine,Stocks_Disponibles,DLT
15745,Diesel,"200 HP, Petit, 200 kg",4,Usine B,2020-03-10 03:08:37,3,60,2020-05-09 03:08:37,1228.5343088181087,2,Maritime,18.899183280755505,490.82,81.23454312335096,100,33,78.89918328075551
15746,Diesel,"100 HP, Moyen, 400 kg",1,Usine D,2020-02-09 11:12:03,0,20,2020-02-29 11:12:03,1228.5343088181087,3,Maritime,18.899183280755505,754.97,81.23454312335096,400,10,38.89918328075551
15747,Hybride,"300 HP, Grand, 200 kg",1,Usine A,2020-07-01 16:25:30,1,7,2020-07-08 16:25:30,1474.2411705817303,0,Aérien,4.049824988733322,590.92,86.3117020685604,400,35,11.049824988733322
15748,Hybride,"200 HP, Grand, 100 kg",3,Usine B,2020-03-30 01:10:08,1,27,2020-04-26 01:10:08,1474.2411705817303,2,Terrestre,9.449591640377752,940.85,86.3117020685604,200,48,36.449591640377754
15749,Électrique,"100 HP, Grand, 400 kg",3,Usine A,2020-02-16 10:32:09,3,10,2020-02-26 10:32:09,1842.801463227163,3,Aérien,4.049824988733322,681.44,96.46601995897926,200,47,14.049824988733322
15750,Diesel,"400 HP, Moyen, 200 kg",1,Usine D,2020-02-17 02:05:46,0,2,2020-02-19 02:05:46,1228.5343088181087,3,Terrestre,9.449591640377752,858.78,81.23454312335096,400,33,11.449591640377752
15751,Électrique,"300 HP, Petit, 200 kg",2,Usine D,2020-08-18 18:00:46,1,12,2020-08-30 18:00:46,1842.801463227163,4,Aérien,4.049824988733322,539.87,96.46601995897926,300,9,16.04982498873332
15752,Diesel,"200 HP, Moyen, 400 kg",2,Usine A,2020-08-05 04:21:19,0,22,2020-08-27 04:21:19,1228.5343088181087,3,Maritime,18.899183280755505,581.43,81.23454312335096,300,24,40.89918328075551
15753,Hybride,"300 HP, Grand, 400 kg",3,Usine C,2020-10-31 15:56:28,1,31,2020-12-01 15:56:28,1474.2411705817303,3,Maritime,18.899183280755505,741.94,86.3117020685604,200,39,49.89918328075551
15754,Hybride,"100 HP, Petit, 400 kg",2,Usine C,2020-06-26 22:56:22,0,26,2020-07-22 22:56:22,1474.2411705817303,2,Terrestre,9.449591640377752,823.44,86.3117020685604,300,16,35.449591640377754
15755,Hybride,"100 HP, Petit, 400 kg",3,Usine D,2020-04-10 03:43:11,2,29,2020-05-09 03:43:11,1474.2411705817303,4,Maritime,18.899183280755505,774.97,86.3117020685604,200,17,47.89918328075551
15756,Hybride,"200 HP, Moyen, 200 kg",4,Usine C,2020-10-30 22:00:31,2,54,2020-12-23 22:00:31,1474.2411705817303,2,Terrestre,9.449591640377752,430.99,86.3117020685604,100,48,63.449591640377754
15757,Diesel,"300 HP, Moyen, 100 kg",1,Usine B,2020-12-18 11:14:39,0,29,2021-01-16 11:14:39,1228.5343088181087,3,Terrestre,9.449591640377752,408.61,81.23454312335096,400,17,38.449591640377754
15758,Hybride,"300 HP, Petit, 400 kg",3,Usine A,2020-10-26 17:57:49,1,6,2020-11-01 17:57:49,1474.2411705817303,2,Aérien,4.049824988733322,478.04,86.3117020685604,200,9,10.049824988733322
15759,Diesel,"300 HP, Petit, 300 kg",3,Usine B,2020-03-31 22:04:08,3,28,2020-04-28 22:04:08,1228.5343088181087,4,Maritime,18.899183280755505,279.41,81.23454312335096,200,48,46.89918328075551
15760,Hybride,"400 HP, Grand, 200 kg",2,Usine C,2020-11-21 04:18:25,1,31,2020-12-22 04:18:25,1474.2411705817303,0,Aérien,4.049824988733322,305.68,86.3117020685604,300,28,35.04982498873332
15761,Diesel,"200 HP, Petit, 300 kg",4,Usine C,2020-11-25 22:40:13,2,52,2021-01-16 22:40:13,1228.5343088181087,4,Terrestre,9.449591640377752,151.1,81.23454312335096,100,39,61.449591640377754
15762,Diesel,"400 HP, Grand, 200 kg",1,Usine C,2020-02-21 20:11:54,1,31,2020-03-23 20:11:54,1228.5343088181087,4,Aérien,4.049824988733322,321.41,81.23454312335096,400,1,35.04982498873332
15763,Hybride,"300 HP, Moyen, 200 kg",2,Usine B,2020-12-26 21:10:31,0,26,2021-01-21 21:10:31,1474.2411705817303,2,Aérien,4.049824988733322,678.81,86.3117020685604,300,9,30.04982498873332
15764,Hybride,"300 HP, Petit, 200 kg",3,Usine A,2020-10-09 16:36:12,0,3,2020-10-12 16:36:12,1474.2411705817303,1,Terrestre,9.449591640377752,381.06,86.3117020685604,200,21,12.449591640377752
15765,Diesel,"200 HP, Moyen, 400 kg",4,Usine D,2020-06-02 17:48:22,2,24,2020-06-26 17:48:22,1228.5343088181087,0,Terrestre,9.449591640377752,615.7,81.23454312335096,100,39,33.449591640377754
15766,Électrique,"400 HP, Moyen, 100 kg",3,Usine C,2020-06-09 00:47:04,3,30,2020-07-09 00:47:04,1842.801463227163,0,Aérien,4.049824988733322,933.02,96.46601995897926,200,10,34.04982498873332
15767,Diesel,"100 HP, Petit, 400 kg",3,Usine C,2020-03-05 18:54:06,0,11,2020-03-16 18:54:06,1228.5343088181087,2,Maritime,18.899183280755505,276.15,81.23454312335096,200,5,29.899183280755505
15768,Électrique,"100 HP, Moyen, 200 kg",1,Usine D,2020-07-26 01:21:08,1,6,2020-08-01 01:21:08,1842.801463227163,1,Aérien,4.049824988733322,782.43,96.46601995897926,400,30,10.049824988733322
15769,Diesel,"300 HP, Petit, 400 kg",4,Usine C,2020-03-22 10:05:21,0,44,2020-05-05 10:05:21,1228.5343088181087,3,Maritime,18.899183280755505,378.78,81.23454312335096,100,32,62.89918328075551
15770,Diesel,"200 HP, Grand, 200 kg",2,Usine B,2020-01-05 23:24:44,0,22,2020-01-27 23:24:44,1228.5343088181087,0,Aérien,4.049824988733322,772.03,81.23454312335096,300,6,26.04982498873332
15771,Électrique,"400 HP, Grand, 400 kg",4,Usine D,2020-05-17 15:00:04,3,44,2020-06-30 15:00:04,1842.801463227163,3,Aérien,4.049824988733322,684.2,96.46601995897926,100,36,48.04982498873332
15772,Diesel,"200 HP, Moyen, 300 kg",1,Usine C,2020-01-16 22:17:40,1,17,2020-02-02 22:17:40,1228.5343088181087,0,Terrestre,9.449591640377752,444.82,81.23454312335096,400,47,26.449591640377754
15773,Électrique,"200 HP, Moyen, 100 kg",2,Usine C,2020-05-18 03:23:56,0,12,2020-05-30 03:23:56,1842.801463227163,1,Maritime,18.899183280755505,102.93,96.46601995897926,300,7,30.899183280755505
15774,Hybride,"400 HP, Moyen, 300 kg",1,Usine D,2020-05-24 11:51:48,0,11,2020-06-04 11:51:48,1474.2411705817303,0,Aérien,4.049824988733322,385.1,86.3117020685604,400,11,15.049824988733322
15775,Hybride,"300 HP, Grand, 100 kg",1,Usine A,2020-03-07 03:30:23,1,6,2020-03-13 03:30:23,1474.2411705817303,1,Maritime,18.899183280755505,406.86,86.3117020685604,400,5,24.899183280755505
15776,Électrique,"200 HP, Petit, 100 kg",4,Usine B,2020-04-12 23:48:49,2,64,2020-06-15 23:48:49,1842.801463227163,4,Maritime,18.899183280755505,289.96,96.46601995897926,100,44,82.89918328075551
15777,Électrique,"300 HP, Moyen, 300 kg",2,Usine B,2020-09-06 13:07:25,1,27,2020-10-03 13:07:25,1842.801463227163,4,Aérien,4.049824988733322,592.12,96.46601995897926,300,1,31.04982498873332
15778,Hybride,"200 HP, Moyen, 400 kg",3,Usine D,2020-11-08 23:29:52,3,29,2020-12-07 23:29:52,1474.2411705817303,0,Aérien,4.049824988733322,761.93,86.3117020685604,200,37,33.04982498873332
15779,Diesel,"400 HP, Petit, 400 kg",1,Usine C,2020-10-01 01:17:37,1,7,2020-10-08 01:17:37,1228.5343088181087,4,Terrestre,9.449591640377752,428.47,81.23454312335096,400,40,16.449591640377754
15780,Diesel,"100 HP, Grand, 300 kg",4,Usine C,2020-02-13 04:52:46,3,30,2020-03-14 04:52:46,1228.5343088181087,4,Aérien,4.049824988733322,784.16,81.23454312335096,100,2,34.04982498873332
15781,Électrique,"200 HP, Petit, 300 kg",1,Usine C,2020-09-18 01:51:33,1,12,2020-09-30 01:51:33,1842.801463227163,2,Terrestre,9.449591640377752,198.09,96.46601995897926,400,14,21.449591640377754
15782,Diesel,"400 HP, Grand, 400 kg",4,Usine A,2020-09-18 15:50:26,3,44,2020-11-01 15:50:26,1228.5343088181087,0,Aérien,4.049824988733322,461.61,81.23454312335096,100,28,48.04982498873332
15783,Hybride,"300 HP, Grand, 200 kg",2,Usine C,2020-08-27 20:14:19,1,19,2020-09-15 20:14:19,1474.2411705817303,3,Terrestre,9.449591640377752,469.04,86.3117020685604,300,44,28.449591640377754
15784,Diesel,"400 HP, Moyen, 100 kg",4,Usine D,2020-07-11 15:27:01,0,38,2020-08-18 15:27:01,1228.5343088181087,2,Maritime,18.899183280755505,830.3,81.23454312335096,100,44,56.89918328075551
15785,Électrique,"200 HP, Moyen, 200 kg",2,Usine D,2020-03-30 23:50:20,1,16,2020-04-15 23:50:20,1842.801463227163,2,Terrestre,9.449591640377752,355.07,96.46601995897926,300,5,25.449591640377754
15786,Électrique,"300 HP, Petit, 300 kg",1,Usine C,2020-03-01 22:32:38,0,11,2020-03-12 22:32:38,1842.801463227163,3,Maritime,18.899183280755505,407.73,96.46601995897926,400,6,29.899183280755505
15787,Électrique,"300 HP, Petit, 200 kg",4,Usine B,2020-01-17 23:32:29,1,52,2020-03-09 23:32:29,1842.801463227163,0,Maritime,18.899183280755505,834.05,96.46601995897926,100,20,70.89918328075551
15788,Hybride,"100 HP, Moyen, 300 kg",1,Usine D,2020-08-27 05:30:52,0,4,2020-08-31 05:30:52,1474.2411705817303,3,Terrestre,9.449591640377752,786.25,86.3117020685604,400,42,13.449591640377752
15789,Hybride,"100 HP, Grand, 200 kg",1,Usine A,2020-02-27 11:04:39,1,4,2020-03-02 11:04:39,1474.2411705817303,2,Maritime,18.899183280755505,159.43,86.3117020685604,400,37,22.899183280755505
15790,Diesel,"200 HP, Grand, 400 kg",2,Usine C,2020-11-26 08:44:46,1,19,2020-12-15 08:44:46,1228.5343088181087,2,Terrestre,9.449591640377752,414.48,81.23454312335096,300,12,28.449591640377754
15791,Électrique,"400 HP, Grand, 200 kg",4,Usine A,2020-05-14 15:09:09,2,18,2020-06-01 15:09:09,1842.801463227163,0,Aérien,4.049824988733322,921.02,96.46601995897926,100,22,22.04982498873332
15792,Diesel,"400 HP, Petit, 300 kg",4,Usine A,2020-03-01 16:08:10,1,32,2020-04-02 16:08:10,1228.5343088181087,0,Maritime,18.899183280755505,742.84,81.23454312335096,100,22,50.89918328075551
15793,Électrique,"200 HP, Petit, 300 kg",2,Usine A,2020-09-18 14:13:54,0,21,2020-10-09 14:13:54,1842.801463227163,2,Maritime,18.899183280755505,114.7,96.46601995897926,300,24,39.89918328075551
15794,Électrique,"300 HP, Petit, 100 kg",2,Usine D,2020-01-11 11:01:29,0,28,2020-02-08 11:01:29,1842.801463227163,2,Maritime,18.899183280755505,326.37,96.46601995897926,300,30,46.89918328075551
15795,Diesel,"100 HP, Petit, 400 kg",1,Usine D,2020-08-09 07:34:56,0,16,2020-08-25 07:34:56,1228.5343088181087,1,Aérien,4.049824988733322,570.45,81.23454312335096,400,13,20.04982498873332
15796,Électrique,"400 HP, Moyen, 100 kg",1,Usine A,2020-08-30 14:54:22,0,20,2020-09-19 14:54:22,1842.801463227163,0,Aérien,4.049824988733322,710.5,96.46601995897926,400,6,24.04982498873332
15797,Diesel,"100 HP, Moyen, 300 kg",3,Usine A,2020-11-19 02:14:08,2,18,2020-12-07 02:14:08,1228.5343088181087,2,Terrestre,9.449591640377752,602.56,81.23454312335096,200,28,27.449591640377754
15798,Diesel,"100 HP, Moyen, 300 kg",2,Usine D,2020-02-07 20:28:17,0,21,2020-02-28 20:28:17,1228.5343088181087,0,Maritime,18.899183280755505,794.32,81.23454312335096,300,23,39.89918328075551
15799,Hybride,"100 HP, Petit, 200 kg",4,Usine C,2020-11-17 13:10:49,2,60,2021-01-16 13:10:49,1474.2411705817303,2,Aérien,4.049824988733322,924.52,86.3117020685604,100,36,64.04982498873332
15800,Électrique,"200 HP, Petit, 400 kg",1,Usine A,2020-05-01 04:44:22,1,15,2020-05-16 04:44:22,1842.801463227163,2,Terrestre,9.449591640377752,580.33,96.46601995897926,400,27,24.449591640377754
15801,Diesel,"400 HP, Moyen, 200 kg",2,Usine C,2020-05-06 05:15:28,0,19,2020-05-25 05:15:28,1228.5343088181087,0,Terrestre,9.449591640377752,371.48,81.23454312335096,300,47,28.449591640377754
15802,Hybride,"400 HP, Moyen, 200 kg",4,Usine D,2020-12-18 05:16:20,2,42,2021-01-29 05:16:20,1474.2411705817303,3,Aérien,4.049824988733322,126.91,86.3117020685604,100,22,46.04982498873332
15803,Diesel,"400 HP, Petit, 200 kg",4,Usine C,2020-01-24 12:57:35,1,34,2020-02-27 12:57:35,1228.5343088181087,4,Aérien,4.049824988733322,313.6,81.23454312335096,100,9,38.04982498873332
15804,Électrique,"300 HP, Petit, 100 kg",1,Usine D,2020-03-11 06:47:39,1,28,2020-04-08 06:47:39,1842.801463227163,1,Terrestre,9.449591640377752,772.74,96.46601995897926,400,1,37.449591640377754
15805,Hybride,"100 HP, Grand, 200 kg",4,Usine D,2020-11-29 16:30:08,2,36,2021-01-04 16:30:08,1474.2411705817303,3,Aérien,4.049824988733322,257.48,86.3117020685604,100,36,40.04982498873332
15806,Diesel,"300 HP, Moyen, 300 kg",2,Usine D,2020-05-22 13:18:57,1,15,2020-06-06 13:18:57,1228.5343088181087,1,Terrestre,9.449591640377752,747.96,81.23454312335096,300,46,24.449591640377754
15807,Diesel,"100 HP, Petit, 400 kg",1,Usine B,2020-04-09 02:34:41,0,18,2020-04-27 02:34:41,1228.5343088181087,3,Terrestre,9.449591640377752,395.58,81.23454312335096,400,40,27.449591640377754
15808,Diesel,"200 HP, Grand, 200 kg",1,Usine D,2020-03-17 09:30:31,1,3,2020-03-20 09:30:31,1228.5343088181087,0,Terrestre,9.449591640377752,581.13,81.23454312335096,400,31,12.449591640377752
15809,Hybride,"400 HP, Petit, 300 kg",1,Usine D,2020-05-20 21:10:04,1,6,2020-05-26 21:10:04,1474.2411705817303,4,Aérien,4.049824988733322,467.75,86.3117020685604,400,49,10.049824988733322
15810,Diesel,"200 HP, Moyen, 400 kg",3,Usine A,2020-01-08 00:52:47,2,5,2020-01-13 00:52:47,1228.5343088181087,4,Terrestre,9.449591640377752,986.25,81.23454312335096,200,31,14.449591640377752
15811,Électrique,"200 HP, Petit, 400 kg",3,Usine B,2020-09-28 13:38:44,0,6,2020-10-04 13:38:44,1842.801463227163,1,Terrestre,9.449591640377752,630.27,96.46601995897926,200,33,15.449591640377752
15812,Diesel,"300 HP, Moyen, 100 kg",2,Usine C,2020-12-20 04:56:59,1,24,2021-01-13 04:56:59,1228.5343088181087,2,Terrestre,9.449591640377752,667.99,81.23454312335096,300,13,33.449591640377754
15813,Diesel,"100 HP, Grand, 400 kg",1,Usine B,2020-04-06 07:56:36,1,31,2020-05-07 07:56:36,1228.5343088181087,1,Maritime,18.899183280755505,131.22,81.23454312335096,400,31,49.89918328075551
15814,Hybride,"200 HP, Grand, 200 kg",2,Usine A,2020-02-23 14:27:38,0,7,2020-03-01 14:27:38,1474.2411705817303,3,Aérien,4.049824988733322,263.01,86.3117020685604,300,47,11.049824988733322
15815,Hybride,"100 HP, Grand, 100 kg",3,Usine B,2020-11-11 14:32:38,1,31,2020-12-12 14:32:38,1474.2411705817303,3,Terrestre,9.449591640377752,216.97,86.3117020685604,200,37,40.449591640377754
15816,Diesel,"100 HP, Petit, 300 kg",3,Usine D,2020-06-20 07:46:55,1,13,2020-07-03 07:46:55,1228.5343088181087,1,Maritime,18.899183280755505,127.35,81.23454312335096,200,11,31.899183280755505
15817,Hybride,"200 HP, Moyen, 200 kg",4,Usine C,2020-10-23 07:33:29,3,18,2020-11-10 07:33:29,1474.2411705817303,3,Terrestre,9.449591640377752,689.53,86.3117020685604,100,12,27.449591640377754
15818,Diesel,"300 HP, Grand, 200 kg",2,Usine B,2020-03-20 15:39:48,0,2,2020-03-22 15:39:48,1228.5343088181087,1,Terrestre,9.449591640377752,611.92,81.23454312335096,300,47,11.449591640377752
15819,Diesel,"300 HP, Grand, 100 kg",2,Usine D,2020-06-13 13:10:45,0,17,2020-06-30 13:10:45,1228.5343088181087,1,Terrestre,9.449591640377752,125.86,81.23454312335096,300,36,26.449591640377754
15820,Hybride,"300 HP, Petit, 400 kg",2,Usine C,2020-06-29 20:04:30,0,24,2020-07-23 20:04:30,1474.2411705817303,3,Terrestre,9.449591640377752,543.22,86.3117020685604,300,11,33.449591640377754
15821,Diesel,"300 HP, Moyen, 400 kg",2,Usine B,2020-10-18 15:59:23,0,6,2020-10-24 15:59:23,1228.5343088181087,2,Terrestre,9.449591640377752,928.59,81.23454312335096,300,7,15.449591640377752
15822,Diesel,"200 HP, Grand, 100 kg",1,Usine A,2020-06-27 02:01:14,0,19,2020-07-16 02:01:14,1228.5343088181087,3,Maritime,18.899183280755505,816.4,81.23454312335096,400,46,37.89918328075551
15823,Électrique,"200 HP, Grand, 100 kg",2,Usine D,2020-11-13 08:05:46,1,26,2020-12-09 08:05:46,1842.801463227163,1,Aérien,4.049824988733322,698.86,96.46601995897926,300,29,30.04982498873332
15824,Électrique,"100 HP, Moyen, 100 kg",2,Usine B,2020-01-07 00:40:57,1,8,2020-01-15 00:40:57,1842.801463227163,2,Aérien,4.049824988733322,757.72,96.46601995897926,300,10,12.049824988733322
15825,Électrique,"300 HP, Petit, 400 kg",4,Usine D,2020-07-07 05:46:40,1,30,2020-08-06 05:46:40,1842.801463227163,2,Aérien,4.049824988733322,534.5,96.46601995897926,100,20,34.04982498873332
15826,Diesel,"200 HP, Petit, 400 kg",3,Usine B,2020-09-23 06:55:29,3,15,2020-10-08 06:55:29,1228.5343088181087,1,Terrestre,9.449591640377752,588.03,81.23454312335096,200,10,24.449591640377754
15827,Diesel,"300 HP, Grand, 200 kg",2,Usine C,2020-10-26 13:42:49,0,26,2020-11-21 13:42:49,1228.5343088181087,2,Terrestre,9.449591640377752,806.31,81.23454312335096,300,35,35.449591640377754
15828,Hybride,"200 HP, Moyen, 400 kg",1,Usine D,2020-09-17 06:22:32,1,7,2020-09-24 06:22:32,1474.2411705817303,3,Aérien,4.049824988733322,803.35,86.3117020685604,400,17,11.049824988733322
15829,Diesel,"200 HP, Petit, 300 kg",1,Usine C,2020-12-06 14:47:35,0,12,2020-12-18 14:47:35,1228.5343088181087,0,Maritime,18.899183280755505,870.9,81.23454312335096,400,35,30.899183280755505
15830,Électrique,"200 HP, Petit, 200 kg",4,Usine A,2020-03-25 12:36:32,2,16,2020-04-10 12:36:32,1842.801463227163,4,Aérien,4.049824988733322,974.05,96.46601995897926,100,2,20.04982498873332
15831,Diesel,"200 HP, Moyen, 100 kg",1,Usine D,2020-09-11 08:47:09,1,25,2020-10-06 08:47:09,1228.5343088181087,0,Terrestre,9.449591640377752,212.5,81.23454312335096,400,23,34.449591640377754
15832,Hybride,"300 HP, Moyen, 200 kg",4,Usine C,2020-11-11 16:32:30,3,58,2021-01-08 16:32:30,1474.2411705817303,2,Aérien,4.049824988733322,615.94,86.3117020685604,100,14,62.04982498873332
15833,Électrique,"400 HP, Petit, 100 kg",3,Usine A,2020-01-11 20:25:51,0,21,2020-02-01 20:25:51,1842.801463227163,3,Maritime,18.899183280755505,844.86,96.46601995897926,200,9,39.89918328075551
15834,Hybride,"400 HP, Grand, 100 kg",2,Usine C,2020-09-11 14:58:46,0,27,2020-10-08 14:58:46,1474.2411705817303,1,Aérien,4.049824988733322,460.04,86.3117020685604,300,5,31.04982498873332
15835,Électrique,"100 HP, Petit, 200 kg",2,Usine D,2020-09-17 20:30:35,1,4,2020-09-21 20:30:35,1842.801463227163,1,Terrestre,9.449591640377752,763.4,96.46601995897926,300,35,13.449591640377752
15836,Électrique,"200 HP, Petit, 300 kg",1,Usine C,2020-07-27 07:34:25,0,27,2020-08-23 07:34:25,1842.801463227163,4,Aérien,4.049824988733322,602.89,96.46601995897926,400,46,31.04982498873332
15837,Diesel,"300 HP, Grand, 300 kg",2,Usine C,2020-01-03 08:19:53,1,24,2020-01-27 08:19:53,1228.5343088181087,1,Aérien,4.049824988733322,596.63,81.23454312335096,300,7,28.04982498873332
15838,Hybride,"400 HP, Petit, 400 kg",4,Usine D,2020-05-07 19:39:48,3,20,2020-05-27 19:39:48,1474.2411705817303,2,Terrestre,9.449591640377752,752.41,86.3117020685604,100,6,29.449591640377754
15839,Hybride,"100 HP, Petit, 200 kg",1,Usine A,2020-02-05 02:36:03,1,18,2020-02-23 02:36:03,1474.2411705817303,2,Aérien,4.049824988733322,218.67,86.3117020685604,400,12,22.04982498873332
15840,Hybride,"200 HP, Grand, 300 kg",2,Usine D,2020-11-16 14:16:14,1,11,2020-11-27 14:16:14,1474.2411705817303,4,Maritime,18.899183280755505,479.47,86.3117020685604,300,25,29.899183280755505
15841,Diesel,"100 HP, Petit, 400 kg",4,Usine A,2020-11-04 00:10:13,3,54,2020-12-28 00:10:13,1228.5343088181087,4,Maritime,18.899183280755505,698.41,81.23454312335096,100,41,72.89918328075551
15842,Électrique,"400 HP, Grand, 200 kg",3,Usine A,2020-06-01 17:03:42,2,6,2020-06-07 17:03:42,1842.801463227163,3,Maritime,18.899183280755505,889.26,96.46601995897926,200,18,24.899183280755505
15843,Hybride,"100 HP, Moyen, 400 kg",2,Usine C,2020-02-09 18:25:49,1,11,2020-02-20 18:25:49,1474.2411705817303,3,Terrestre,9.449591640377752,180.68,86.3117020685604,300,35,20.449591640377754
15844,Hybride,"200 HP, Petit, 400 kg",3,Usine A,2020-01-10 20:30:36,1,6,2020-01-16 20:30:36,1474.2411705817303,1,Aérien,4.049824988733322,280.62,86.3117020685604,200,11,10.049824988733322
15845,Diesel,"300 HP, Moyen, 400 kg",2,Usine D,2020-03-12 23:20:11,1,17,2020-03-29 23:20:11,1228.5343088181087,0,Terrestre,9.449591640377752,625.45,81.23454312335096,300,48,26.449591640377754
15846,Hybride,"200 HP, Petit, 300 kg",2,Usine C,2020-12-27 16:16:03,0,28,2021-01-24 16:16:03,1474.2411705817303,3,Aérien,4.049824988733322,440.92,86.3117020685604,300,28,32.04982498873332
15847,Diesel,"100 HP, Moyen, 300 kg",1,Usine B,2020-02-04 10:19:48,0,17,2020-02-21 10:19:48,1228.5343088181087,3,Terrestre,9.449591640377752,525.04,81.23454312335096,400,13,26.449591640377754
15848,Diesel,"100 HP, Grand, 200 kg",3,Usine C,2020-07-17 21:34:26,2,14,2020-07-31 21:34:26,1228.5343088181087,2,Terrestre,9.449591640377752,814.36,81.23454312335096,200,2,23.449591640377754
15849,Électrique,"200 HP, Petit, 300 kg",4,Usine A,2020-04-19 21:39:36,3,68,2020-06-26 21:39:36,1842.801463227163,2,Aérien,4.049824988733322,434.32,96.46601995897926,100,49,72.04982498873332
15850,Hybride,"400 HP, Moyen, 300 kg",4,Usine B,2020-01-17 04:51:40,2,48,2020-03-05 04:51:40,1474.2411705817303,3,Maritime,18.899183280755505,685.08,86.3117020685604,100,23,66.89918328075551
15851,Électrique,"100 HP, Grand, 100 kg",4,Usine C,2020-12-16 15:00:22,3,34,2021-01-19 15:00:22,1842.801463227163,0,Maritime,18.899183280755505,727.18,96.46601995897926,100,16,52.89918328075551
15852,Hybride,"300 HP, Grand, 100 kg",1,Usine C,2020-11-19 10:47:49,0,19,2020-12-08 10:47:49,1474.2411705817303,3,Aérien,4.049824988733322,786.19,86.3117020685604,400,0,23.04982498873332
15853,Hybride,"100 HP, Grand, 300 kg",1,Usine B,2020-07-08 15:06:57,0,11,2020-07-19 15:06:57,1474.2411705817303,0,Maritime,18.899183280755505,350.7,86.3117020685604,400,15,29.899183280755505
15854,Hybride,"200 HP, Moyen, 200 kg",1,Usine D,2020-04-23 23:24:03,0,11,2020-05-04 23:24:03,1474.2411705817303,1,Aérien,4.049824988733322,967.27,86.3117020685604,400,45,15.049824988733322
15855,Électrique,"300 HP, Petit, 200 kg",4,Usine D,2020-02-09 05:36:42,0,32,2020-03-12 05:36:42,1842.801463227163,3,Aérien,4.049824988733322,726.75,96.46601995897926,100,36,36.04982498873332
15856,Diesel,"400 HP, Grand, 200 kg",1,Usine A,2020-08-25 14:47:56,0,4,2020-08-29 14:47:56,1228.5343088181087,3,Maritime,18.899183280755505,371.1,81.23454312335096,400,17,22.899183280755505
15857,Diesel,"100 HP, Grand, 100 kg",1,Usine B,2020-04-24 05:25:29,0,17,2020-05-11 05:25:29,1228.5343088181087,3,Aérien,4.049824988733322,907.41,81.23454312335096,400,15,21.04982498873332
15858,Électrique,"400 HP, Grand, 400 kg",4,Usine B,2020-07-03 20:18:58,1,48,2020-08-20 20:18:58,1842.801463227163,3,Maritime,18.899183280755505,514.59,96.46601995897926,100,33,66.89918328075551
15859,Diesel,"200 HP, Petit, 300 kg",2,Usine B,2020-03-11 12:31:00,1,22,2020-04-02 12:31:00,1228.5343088181087,2,Aérien,4.049824988733322,707.28,81.23454312335096,300,2,26.04982498873332
15860,Hybride,"300 HP, Moyen, 100 kg",3,Usine A,2020-07-03 16:30:26,2,22,2020-07-25 16:30:26,1474.2411705817303,1,Maritime,18.899183280755505,321.29,86.3117020685604,200,27,40.89918328075551
15861,Électrique,"300 HP, Moyen, 400 kg",2,Usine A,2020-01-17 04:12:35,0,29,2020-02-15 04:12:35,1842.801463227163,4,Terrestre,9.449591640377752,864.72,96.46601995897926,300,33,38.449591640377754
15862,Diesel,"300 HP, Grand, 400 kg",1,Usine A,2020-04-20 19:20:07,1,7,2020-04-27 19:20:07,1228.5343088181087,3,Aérien,4.049824988733322,699.91,81.23454312335096,400,22,11.049824988733322
15863,Électrique,"200 HP, Petit, 200 kg",1,Usine A,2020-02-02 08:39:02,0,7,2020-02-09 08:39:02,1842.801463227163,3,Terrestre,9.449591640377752,957.14,96.46601995897926,400,22,16.449591640377754
15864,Hybride,"200 HP, Petit, 100 kg",1,Usine A,2020-01-30 23:20:31,0,25,2020-02-24 23:20:31,1474.2411705817303,4,Terrestre,9.449591640377752,535.28,86.3117020685604,400,24,34.449591640377754
15865,Diesel,"100 HP, Petit, 400 kg",3,Usine C,2020-10-16 03:20:55,1,4,2020-10-20 03:20:55,1228.5343088181087,1,Aérien,4.049824988733322,839.96,81.23454312335096,200,26,8.049824988733322
15866,Électrique,"400 HP, Moyen, 300 kg",2,Usine A,2020-03-26 00:17:35,1,18,2020-04-13 00:17:35,1842.801463227163,2,Terrestre,9.449591640377752,106.11,96.46601995897926,300,13,27.449591640377754
15867,Électrique,"100 HP, Petit, 200 kg",3,Usine D,2020-04-10 04:59:20,1,12,2020-04-22 04:59:20,1842.801463227163,1,Terrestre,9.449591640377752,591.17,96.46601995897926,200,38,21.449591640377754
15868,Diesel,"100 HP, Petit, 100 kg",4,Usine A,2020-04-20 22:55:23,0,40,2020-05-30 22:55:23,1228.5343088181087,2,Aérien,4.049824988733322,511.77,81.23454312335096,100,23,44.04982498873332
15869,Hybride,"400 HP, Petit, 200 kg",3,Usine C,2020-03-06 03:00:46,1,11,2020-03-17 03:00:46,1474.2411705817303,4,Aérien,4.049824988733322,213.48,86.3117020685604,200,8,15.049824988733322
15870,Électrique,"200 HP, Moyen, 400 kg",2,Usine D,2020-05-15 19:55:32,1,7,2020-05-22 19:55:32,1842.801463227163,1,Maritime,18.899183280755505,371.35,96.46601995897926,300,24,25.899183280755505
