,ProductLabel,ProductionSite,ProductName,Reference,ProductCategoryCode,MainMaterialType,CommercialRegion,ProductionPeriod,ProductCategory,EngineSize,RevisionCycleIndex,CycleStartDate,ProductionPlanningDate,PlanConfirmationDate,ScheduledManufacturingDate,ScheduledManufacturingDate2,DesignValidationDate,OK,MO,QA,CM,CE,SA,MR,TR,StartPreparation,EndPreparation,StartConfection,EndConfection,StartFinishing,EndFinishing,StartAssembly,EndAssembly,StartRepair,EndRepair,StartVerification,EndVerification,StartShippingPreparation,EndShippingPreparation,FactoryExitDate,OperationDescription,WeeklyReleaseDate,LeadTimeBeforeProduction,DesignValidationLeadTime,AssemblyTime,ShippingPreparationTime,FinalizationTime,DLT,groupe_duree_cycle,commentaire
7,847011909,Munich_Factory,Produit AD,799380,,Matériau 4,France,Saison Ete,PRIMACY 4+,DimMot18,IndRevC,2023-05-16,2023-05-15 02:00:00,2023-05-16 00:00:00,2023-05-25 02:00:00,2023-05-25 02:00:00,2023-05-19,,,,,,,,,2023-05-30 20:03:11,2023-05-30 23:10:09,2023-05-31 21:13:51,2023-05-31 21:16:27,2023-06-01 04:29:01,2023-06-01 04:30:02,2023-06-01 17:54:56,2023-06-01 18:05:26,,,2023-06-01 18:35:51,2023-06-01 18:35:51,2023-06-01 20:48:53,2023-06-01 20:54:12,2023-06-26,"[[TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default]]",2023-06-30,0,6,8,0,33,51,DurCyc40_45,
8,1015149817,Munich_Factory,Produit AE,1352956,,Matériau 5,Germany,Saison Ete,PILOT SPORT 4,DimMot18,IndRevP,2023-06-07,2023-06-05 02:00:00,2023-06-07 00:00:00,2023-06-05 02:00:00,2023-06-07 00:00:00,2023-06-09,2023-10-05 00:00:00,,,,,,,,2023-06-04 08:51:26,2023-06-06 03:40:49,2023-06-06 13:14:30,2023-06-06 13:16:58,2023-06-06 15:31:12,2023-06-06 15:32:10,2023-06-07 02:45:16,2023-06-07 02:56:37,,,2023-06-07 03:48:46,2023-06-07 05:22:20,2023-06-07 05:37:17,2023-06-07 05:44:40,2023-06-08,"[[TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default]]",2023-06-09,0,5,8,1,10,13,DurCyc0_5,OK
9,963216855,Munich_Factory,Produit AF,1398262,,Matériau 6,France,Saison Hiver,ALPIN 6,DimMot17,IndRevC,2023-06-05,2023-06-05 02:00:00,2023-06-05 02:00:00,2023-06-05 02:00:00,2023-06-05 02:00:00,2023-06-09,,,,,,,,,2023-06-02 16:09:44,2023-06-03 15:03:04,2023-06-04 11:33:06,2023-06-04 11:35:34,2023-06-04 15:11:00,2023-06-04 15:12:21,2023-06-05 00:22:58,2023-06-05 00:32:49,,,2023-06-05 01:24:22,2023-06-05 01:24:22,2023-06-05 03:56:23,2023-06-05 04:02:17,2023-06-05,"[[TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default]]",2023-06-09,0,9,9,0,6,12,DurCyc0_5,
10,685011500,Munich_Factory,Produit AG,751630,,Matériau 5,France,Saison Ete,E PRIMACY,DimMot18,IndRevP,2023-05-15,2023-05-15 02:00:00,2023-05-15 02:00:00,2023-05-15 02:00:00,2023-05-15 02:00:00,2023-05-19,,,,,,,,,2023-05-25 16:48:26,2023-05-26 22:21:28,2023-05-27 14:40:36,2023-05-27 14:43:04,2023-05-27 18:37:58,2023-05-27 18:38:42,2023-05-27 22:03:28,2023-05-27 22:13:49,,,2023-05-27 23:17:32,2023-05-27 23:32:29,2023-05-29 06:51:38,2023-05-29 06:58:23,2023-05-31,"[[TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default]]",2023-06-02,0,10,10,4,13,36,DurCyc15_20,
11,768967014,Munich_Factory,Produit AG,1080167,,Matériau 5,France,Saison Ete,E PRIMACY,DimMot18,IndRevP,2023-06-01,2023-05-29 02:00:00,2023-06-01 00:00:00,2023-05-29 02:00:00,2023-06-01 00:00:00,2023-06-02,2023-10-05 00:00:00,,,,,,,,2023-05-27 16:10:07,2023-05-31 21:27:40,2023-06-01 02:55:51,2023-06-01 02:58:19,2023-06-01 12:15:12,2023-06-01 12:16:00,2023-06-01 22:14:27,2023-06-01 22:24:48,,,2023-06-01 23:25:49,2023-06-01 23:43:21,2023-06-02 13:07:30,2023-06-02 13:13:33,2023-06-07,"[[TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default]]",2023-06-09,0,3,11,1,13,25,DurCyc5_10,OK
12,1068024861,Munich_Factory,Produit AH,867004,,Matériau 6,France,Saison Ete,PILOT SPORT 5,DimMot17,IndRevC,2023-05-18,2023-05-15 02:00:00,2023-05-18 00:00:00,2023-05-18 02:00:00,2023-05-18 02:00:00,2023-05-19,,,,,,2023-09-20 00:00:00,,2023-09-13 00:00:00,2023-05-19 12:50:31,2023-05-23 13:20:58,2023-05-24 00:25:31,2023-05-24 00:27:59,2023-05-25 08:55:10,2023-05-25 08:59:30,2023-05-25 21:37:04,2023-05-25 21:48:55,,,2023-05-25 22:48:09,2023-05-26 02:12:56,2023-05-26 02:46:26,2023-05-26 02:52:52,2023-05-31,"[[TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default]]",2023-06-02,0,8,19,3,13,35,DurCyc10_15,"SA,TR"
13,685947128,Munich_Factory,Produit AH,889030,,Matériau 6,France,Saison Ete,PILOT SPORT 5,DimMot17,IndRevC,2023-05-29,2023-05-29 02:00:00,2023-05-29 02:00:00,2023-05-29 02:00:00,2023-05-29 02:00:00,2023-06-02,,,,,,2023-09-20 00:00:00,,2023-09-13 00:00:00,2023-05-26 23:17:59,2023-05-27 15:35:53,2023-05-28 12:30:12,2023-05-28 12:32:40,2023-05-29 16:52:57,2023-05-29 16:57:53,2023-05-29 22:45:34,2023-05-29 22:57:25,,,2023-05-29 23:57:42,2023-05-30 01:53:50,2023-05-30 02:37:03,2023-05-30 02:44:19,2023-05-31,"[[TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default]]",2023-06-02,0,10,13,3,12,35,DurCyc0_5,"SA,TR"
14,1417819292,Munich_Factory,Produit AI,646318,,Matériau 7,France,Saison Ete,PILOT SPORT 4,DimMot18,IndRevC,2023-05-17,2023-05-15 02:00:00,2023-05-17 00:00:00,2023-05-25 02:00:00,2023-05-25 02:00:00,2023-05-19,2023-09-20 00:00:00,,,,,,,,2023-05-19 09:12:22,2023-05-24 19:52:38,2023-05-25 10:55:29,2023-05-25 10:57:57,2023-05-25 12:00:35,2023-05-25 12:01:43,2023-05-26 09:49:25,2023-05-26 10:00:46,,,2023-05-26 11:02:42,2023-05-26 12:03:55,2023-05-28 01:39:23,2023-05-28 01:48:10,2023-05-31,"[[TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default]]",2023-06-02,0,7,14,4,17,54,DurCyc10_15,OK
15,1333253551,Munich_Factory,Produit AI,921043,,Matériau 7,France,Saison Ete,PILOT SPORT 4,DimMot18,IndRevC,2023-06-05,2023-06-12 02:00:00,2023-06-12 02:00:00,2023-06-28 02:00:00,2023-06-28 02:00:00,2023-06-16,2023-09-20 00:00:00,,,,,,,,2023-06-01 11:38:43,2023-06-03 23:44:28,2023-06-04 14:09:49,2023-06-04 14:12:17,2023-06-04 15:25:58,2023-06-04 15:27:03,2023-06-05 00:02:36,2023-06-05 00:13:57,,,2023-06-05 01:15:10,2023-06-05 02:00:21,2023-06-06 09:21:47,2023-06-06 09:23:32,2023-06-13,"[[TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default]]",2023-06-16,7,7,7,2,12,21,DurCyc5_10,OK
16,906716337,Munich_Factory,Produit AJ,880340,,Matériau 3,France,Saison Alternée,CROSSCLIMATE+,DimMot15,IndRevC,2023-05-15,2023-05-15 02:00:00,2023-05-15 02:00:00,2023-05-22 02:00:00,2023-05-22 02:00:00,2023-05-19,2023-09-20 00:00:00,,,,,,,,2023-05-22 09:05:24,2023-05-24 01:24:40,2023-05-23 17:36:39,2023-05-23 17:36:46,2023-05-24 05:48:33,2023-05-24 05:50:15,2023-05-24 20:02:17,2023-05-24 20:12:08,,,2023-05-24 21:54:07,2023-05-25 00:48:18,2023-05-25 16:03:05,2023-05-25 16:10:50,2023-05-30,"[[TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default]]",2023-06-02,0,10,9,2,14,48,DurCyc15_20,OK
17,1427568931,Munich_Factory,Produit AJ,1191850,,Matériau 3,France,Saison Alternée,CROSSCLIMATE+,DimMot15,IndRevC,2023-06-01,2023-05-29 02:00:00,2023-06-01 00:00:00,2023-06-16 02:00:00,2023-06-16 02:00:00,2023-06-02,2023-09-20 00:00:00,,,,,,,,2023-06-15 16:27:49,2023-06-17 18:48:00,2023-06-18 05:00:31,2023-06-18 05:00:57,2023-06-18 12:16:42,2023-06-18 12:17:33,2023-06-18 14:05:48,2023-06-18 14:15:39,,,2023-06-18 15:04:13,2023-06-18 16:11:25,2023-06-18 18:18:00,2023-06-18 18:27:04,2023-06-21,"[[TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default]]",2023-06-23,0,3,6,1,12,28,DurCyc20_25,OK
18,787061718,Munich_Factory,Produit AJ,787811,,Matériau 3,France,Saison Alternée,CROSSCLIMATE+,DimMot15,IndRevC,2023-06-19,2023-06-19 02:00:00,2023-06-19 02:00:00,2023-06-19 02:00:00,2023-06-19 02:00:00,2023-06-23,2023-10-02 00:00:00,,,,,,,,2023-06-15 16:27:49,2023-06-18 01:17:44,2023-06-18 06:03:09,2023-06-18 06:03:17,2023-06-18 15:29:56,2023-06-18 15:42:37,2023-06-19 00:04:18,2023-06-19 00:14:09,,,2023-06-19 01:01:46,2023-06-19 02:52:00,2023-06-19 03:14:46,2023-06-19 03:24:39,2023-06-21,"[[TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default]]",2023-06-23,0,8,7,0,8,15,DurCyc0_5,OK
19,1035531067,Munich_Factory,Produit AK,914681,,Matériau 4,Germany,Saison Ete,E PRIMACY,DimMot18,IndRevC,2023-05-17,2023-05-15 02:00:00,2023-05-17 00:00:00,2023-05-16 02:00:00,2023-05-17 00:00:00,2023-05-19,,,,,,,,,2023-05-22 04:19:58,2023-05-23 18:40:41,2023-05-24 00:59:35,2023-05-24 01:02:11,2023-05-24 05:32:07,2023-05-24 05:32:59,2023-05-24 16:55:48,2023-05-24 17:06:18,,,2023-05-24 17:40:14,2023-05-24 17:54:32,2023-05-25 02:02:54,2023-05-25 02:10:16,2023-05-31,"[[TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default]]",2023-06-02,0,6,13,2,17,53,DurCyc10_15,
20,1140924891,Munich_Factory,Produit AL,882431,,Matériau 8,France,Saison Ete,PRIMACY 4+,DimMot16,IndRevP,2023-05-26,2023-05-22 02:00:00,2023-05-26 00:00:00,2023-05-22 02:00:00,2023-05-26 00:00:00,2023-05-26,,,,,,2023-09-20 00:00:00,,,2023-05-23 20:35:50,2023-05-23 20:52:15,2023-05-25 01:14:47,2023-05-25 01:14:54,2023-05-25 10:43:27,2023-05-25 10:45:21,2023-05-26 02:08:16,2023-05-26 02:18:07,,,2023-05-26 03:16:56,2023-05-26 03:16:56,2023-05-26 04:07:04,2023-05-26 04:13:31,2023-05-29,"[[TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default]]",2023-06-02,0,6,8,1,13,25,DurCyc0_5,SA
21,1338421894,Munich_Factory,Produit AL,892459,,Matériau 8,France,Saison Ete,PRIMACY 4+,DimMot16,IndRevP,2023-06-05,2023-06-05 02:00:00,2023-06-05 02:00:00,2023-06-05 02:00:00,2023-06-05 02:00:00,2023-06-09,,,,,,2023-09-20 00:00:00,,,2023-06-03 01:36:28,2023-06-04 13:27:26,,,2023-06-05 00:47:24,2023-06-05 00:49:17,2023-06-05 02:03:30,2023-06-05 02:13:21,,,2023-06-05 03:12:54,2023-06-05 04:58:11,2023-06-05 05:32:59,2023-06-05 05:40:26,2023-06-06,"[[TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default]]",2023-06-09,0,7,5,1,5,15,DurCyc0_5,SA
22,811045217,Munich_Factory,Produit AL,1039753,,Matériau 8,France,Saison Ete,PRIMACY 4+,DimMot16,IndRevP,2023-06-15,2023-06-12 02:00:00,2023-06-15 00:00:00,2023-06-12 02:00:00,2023-06-15 00:00:00,2023-06-16,,,,,,2023-09-28 00:00:00,,,2023-06-12 14:23:20,2023-06-14 08:39:09,2023-06-14 10:45:28,2023-06-14 10:46:00,2023-06-14 13:24:10,2023-06-14 13:25:12,2023-06-15 08:05:35,2023-06-15 08:15:26,,,2023-06-15 10:02:18,2023-06-15 12:03:36,2023-06-15 13:34:39,2023-06-15 13:41:27,2023-06-16,"[[TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default]]",2023-06-16,0,4,7,0,5,15,DurCyc0_5,SA
23,1258980615,Munich_Factory,Produit AM,1284002,,Matériau 7,Germany,Saison Ete,PILOT SPORT 4,DimMot18,IndRevC,2023-05-26,2023-05-22 02:00:00,2023-05-26 00:00:00,2023-05-23 02:00:00,2023-05-26 00:00:00,2023-05-26,,,,,,,,,2023-05-23 16:17:16,2023-05-29 09:55:05,2023-05-29 22:20:46,2023-05-29 22:23:14,2023-05-30 07:57:10,2023-05-30 08:00:04,2023-05-30 13:39:24,2023-05-30 13:51:15,,,2023-05-30 14:37:22,2023-05-30 17:03:12,2023-06-01 09:15:38,2023-06-01 09:17:27,2023-06-05,"[[TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default]]",2023-06-09,0,5,12,2,13,30,DurCyc10_15,
24,1490018889,Munich_Factory,Produit AN,1124198,,Matériau 6,France,Saison Ete,PRIMACY 4,DimMot17,IndRevC,2023-05-30,2023-05-29 02:00:00,2023-05-30 00:00:00,2023-05-29 02:00:00,2023-05-30 00:00:00,2023-06-02,,,,,,,,2023-09-13 00:00:00,2023-05-25 01:19:25,2023-05-26 16:40:06,2023-05-30 11:46:34,2023-05-30 11:49:02,2023-05-31 07:40:00,2023-05-31 07:42:02,2023-05-31 17:37:41,2023-05-31 17:47:32,,,2023-05-31 19:22:59,2023-06-01 01:37:17,2023-06-01 02:40:44,2023-06-01 02:48:22,2023-06-01,"[[TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default]]",2023-06-02,0,6,12,2,9,19,DurCyc0_5,TR
25,844567381,Munich_Factory,Produit AO,842709,,Matériau 2,France,Saison Ete,PRIMACY 4,DimMot18,IndRevC,2023-05-29,2023-05-29 02:00:00,2023-05-29 02:00:00,2023-05-29 02:00:00,2023-05-29 02:00:00,2023-06-02,,,,2023-09-20 00:00:00,,,,2023-09-13 00:00:00,2023-05-27 05:32:25,2023-05-28 01:17:35,2023-05-28 07:39:27,2023-05-28 07:41:55,2023-05-28 11:09:46,2023-05-28 11:10:55,2023-05-29 00:43:00,2023-05-29 00:53:21,,,2023-05-29 01:43:51,2023-05-29 04:06:20,2023-05-29 04:41:30,2023-05-29 04:48:26,2023-05-30,"[[TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default]]",2023-06-02,0,11,6,2,16,34,DurCyc0_5,"CM,TR"
26,1249320443,Munich_Factory,Produit AO,1121915,,Matériau 2,Germany,Saison Ete,PRIMACY 4,DimMot18,IndRevC,2023-05-18,2023-05-15 02:00:00,2023-05-18 00:00:00,2023-05-15 02:00:00,2023-05-18 00:00:00,2023-05-19,,,,,,,,,2023-05-23 02:36:37,2023-05-23 03:06:15,2023-05-23 21:45:07,2023-05-23 21:47:35,2023-05-24 03:56:13,2023-05-24 03:57:49,2023-05-25 07:14:25,2023-05-25 07:24:46,,,2023-05-25 08:27:40,2023-05-25 17:04:41,2023-05-29 09:46:37,2023-05-29 09:53:09,2023-06-08,"[[TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default]]",2023-06-09,0,5,4,5,14,31,DurCyc20_25,
27,1510606835,Munich_Factory,Produit AP,1083990,,Matériau 4,France,Saison Alternée,CROSSCLIMATE 2,DimMot19,IndRevC,2023-06-19,2023-06-19 02:00:00,2023-06-19 02:00:00,2023-06-19 02:00:00,2023-06-19 02:00:00,2023-06-23,,,,,,,2023-10-05 00:00:00,,2023-06-15 00:46:40,2023-06-18 20:53:06,2023-06-17 14:00:48,2023-06-17 14:03:24,2023-06-18 22:11:47,2023-06-18 22:12:47,2023-06-19 01:42:37,2023-06-19 01:53:37,,,2023-06-19 02:25:38,2023-06-19 02:45:11,2023-06-19 08:38:08,2023-06-19 08:43:37,2023-06-26,"[[TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default]]",2023-06-30,0,6,8,1,14,25,DurCyc5_10,MR
28,1111578350,Munich_Factory,Produit AQ,1487679,,Matériau 9,France,Saison Hiver,ALPIN A4,DimMot15,IndRevC,2023-05-23,2023-05-22 02:00:00,2023-05-23 00:00:00,2023-05-30 02:00:00,2023-05-30 02:00:00,2023-05-26,,,,,,,,,2023-06-12 11:19:05,2023-06-13 21:17:38,2023-06-14 05:07:51,2023-06-14 05:08:34,2023-06-14 08:34:18,2023-06-14 08:35:39,2023-06-14 21:51:39,2023-06-14 22:01:30,,,2023-06-14 22:56:34,2023-06-15 01:11:29,2023-06-15 15:33:03,2023-06-15 15:42:46,2023-06-19,"[[TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default]]",2023-06-23,0,7,5,1,9,41,DurCyc25_30,
29,1382748157,Munich_Factory,Produit AR,1353078,,Matériau 4,France,Saison Ete,PILOT SPORT 4 S,DimMot19,IndRevC,2023-06-08,2023-06-05 02:00:00,2023-06-08 00:00:00,2023-06-14 02:00:00,2023-06-14 02:00:00,2023-06-09,,,,2023-09-21 00:00:00,,,,,2023-06-12 14:44:23,2023-06-14 01:39:36,2023-06-14 18:58:02,2023-06-14 19:00:38,2023-06-14 19:42:51,2023-06-14 19:43:38,2023-06-15 01:37:09,2023-06-15 01:48:39,,,2023-06-15 02:25:26,2023-06-15 02:37:38,2023-06-15 08:59:59,2023-06-15 09:06:41,2023-06-24,"[[TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default]]",2023-07-01,0,6,8,0,17,32,DurCyc15_20,CM
30,1190660428,Munich_Factory,Produit AR,1012695,,Matériau 4,France,Saison Ete,PILOT SPORT 4 S,DimMot19,IndRevC,2023-06-12,2023-06-12 02:00:00,2023-06-12 02:00:00,2023-06-14 02:00:00,2023-06-14 02:00:00,2023-06-16,,,,2023-09-25 00:00:00,,,,,2023-06-14 01:39:36,2023-06-15 18:46:49,2023-06-16 03:43:40,2023-06-16 03:46:16,2023-06-16 04:52:41,2023-06-16 04:53:40,2023-06-16 21:16:10,2023-06-16 21:27:40,,,2023-06-16 22:42:15,2023-06-16 23:21:48,2023-06-17 04:47:13,2023-06-17 04:52:46,2023-06-21,"[[TO VERIFY METALIC COMPONENTS-Default, TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY METALIC COMPONENTS-Default, TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY METALIC COMPONENTS-Default, TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default], [TO VERIFY METALIC COMPONENTS-Default, TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default]]",2023-06-23,0,9,8,2,11,20,DurCyc5_10,CM
31,1570703584,Munich_Factory,Produit AS,1570493,,Matériau 6,France,Saison Ete,PRIMACY 4,DimMot17,IndRevC,2023-05-19,2023-05-15 02:00:00,2023-05-19 00:00:00,2023-05-22 02:00:00,2023-05-22 02:00:00,2023-05-19,2023-09-13 00:00:00,,,,,,,,2023-05-27 20:45:47,2023-05-29 21:31:27,2023-05-30 04:11:58,2023-05-30 04:14:26,2023-05-30 18:28:57,2023-05-30 18:30:58,2023-05-31 01:11:00,2023-05-31 01:20:51,,,2023-05-31 02:40:07,2023-05-31 05:31:36,2023-06-01 10:30:38,2023-06-01 10:36:39,2023-06-19,"[[TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default], [TO VERIFY TIRE ASPECT-Default, TO VERIFY LOW SPEED UNIFORMITY-Default]]",2023-06-23,0,4,9,2,25,51,DurCyc30_35,OK
32,1104212502,Munich_Factory,Produit AS,828819,,Matériau 6,Germany,Saison Ete,PRIMACY 4,DimMot17,IndRevC,2023-05-29,2023-05-29 02:00:00,2023-05-29 02:00:00,2023-05-29 02:00:00,2023-05-29 02:00:00,2023-06-02,,,,,,2023-09-13 00:00:00,,,2023-05-21 07:48:41,2023-05-21 08:48:08,2023-05-28 00:12:38,2023-05-28 00:15:06,2023-05-29 01:35:21,2023-05-29 02:05:27,2023-05-29 03:52:04,2023-05-29 04:01:55,,,2023-05-29 05:13:38,2023-05-30 03:14:31,2023-05-30 19:41:41,2023-05-30 19:48:54,2023-05-31,"[[TO VERIFY LOW SPEED UNIFORMITY-Default, TO VERIFY TIRE ASPECT-Default, TO VERIFY METALIC COMPONENTS-Default]]",2023-06-02,0,9,20,3,12,14,DurCyc0_5,SA
33,1338346769,Munich_Factory,Produit AT,1522430,,Matériau 8,France,Saison Ete,PRIMACY 4+,DimMot16,IndRevP,2023-06-02,2023-05-29 02:00:00,2023-06-02 00:00:00,2023-05-29 02:00:00,2023-06-02 00:00:00,2023-06-02,,2023-09-20 00:00:00,,,,,,,2023-05-30 23:10:09,2023-05-31 09:21:11,2023-06-01 08:36:13,2023-06-01 08:36:20,2023-06-01 17:51:46,2023-06-01 17:52:55,2023-06-02 00:00:08,2023-06-02 00:09:59,,,2023-06-02 01:20:40,2023-06-02 01:20:40,2023-06-02 05:42:44,2023-06-02 05:51:37,2023-06-05,"[[TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default], [TO VERIFY TIRE ASPECT-Default]]",2023-06-09,0,4,7,0,11,23,DurCyc0_5,MO
